,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,PortionOfYear,YearWPortion
1062,National,X,2018,6,7.391780000000001,7.769589999999999,15221,19590,X,38657,8645,5922,88035,2304,1133072,0.11320754716981132,2018.1132075471698
1063,National,X,2018,7,6.45129,6.8135699999999995,13399,17258,X,32193,8105,5473,76428,2232,1121702,0.1320754716981132,2018.132075471698
1064,National,X,2018,8,4.96506,5.16365,10191,12493,X,20509,5831,4201,53225,2277,1030763,0.1509433962264151,2018.1509433962265
1065,National,X,2018,9,3.6913300000000002,3.5755,7226,8518,X,13415,4123,2905,36187,2210,1012082,0.16981132075471697,2018.1698113207547
1066,National,X,2018,10,3.1917299999999997,3.0168,6383,6508,X,10866,3143,2309,29209,2217,968210,0.18867924528301888,2018.188679245283
1067,National,X,2018,11,2.77474,2.74038,5598,5944,X,9476,2831,2154,26003,2203,948884,0.20754716981132076,2018.2075471698113
1068,National,X,2018,12,2.49162,2.48762,5231,5428,X,8657,2570,1990,23876,2183,959793,0.22641509433962265,2018.2264150943397
1069,National,X,2018,13,2.41681,2.37392,4734,4734,X,7236,2305,1756,20765,2143,874714,0.24528301886792453,2018.245283018868
1070,National,X,2018,14,2.08697,2.05103,4558,4470,X,6244,2162,1707,19141,2122,933237,0.2641509433962264,2018.2641509433963
1071,National,X,2018,15,1.7963900000000002,1.82188,4150,3758,X,5512,1827,1449,16696,2080,916416,0.2830188679245283,2018.2830188679245
1072,National,X,2018,16,1.6251,1.6001299999999998,3848,3216,X,5255,1427,1108,14854,2102,928299,0.3018867924528302,2018.301886792453
1073,National,X,2018,17,1.5520100000000001,1.55611,3732,3035,X,5336,1378,1104,14585,2073,937273,0.32075471698113206,2018.3207547169811
1074,National,X,2018,18,1.53278,1.45363,3661,2607,X,4815,1223,1001,13307,2007,915433,0.33962264150943394,2018.3396226415093
1075,National,X,2018,19,1.29821,1.2895,3449,2202,X,4146,936,905,11638,1919,902519,0.3584905660377358,2018.3584905660377
1076,National,X,2018,20,1.1939600000000001,1.2329,3366,2244,X,3769,905,800,11084,1956,899017,0.37735849056603776,2018.377358490566
1077,National,X,2018,21,1.23278,1.24222,3354,2068,X,3379,882,863,10546,1842,848961,0.39622641509433965,2018.3962264150944
1078,National,X,2018,22,1.15672,1.23905,3197,1803,X,2965,842,737,9544,1745,770270,0.41509433962264153,2018.4150943396226
1079,National,X,2018,23,0.965694,1.05788,2783,1768,X,2459,755,639,8404,1678,794417,0.4339622641509434,2018.433962264151
1080,National,X,2018,24,0.883867,0.991434,2319,1535,X,2140,655,628,7277,1622,733987,0.4528301886792453,2018.4528301886792
1081,National,X,2018,25,0.8467969999999999,0.935157,2127,1415,X,1964,618,486,6610,1503,706833,0.4716981132075472,2018.4716981132076
1082,National,X,2018,26,0.8324010000000001,0.860499,1981,1402,X,1755,561,500,6199,1419,720396,0.49056603773584906,2018.4905660377358
1083,National,X,2018,27,0.778845,0.829892,1784,1126,X,1605,428,409,5352,1357,644903,0.5094339622641509,2018.5094339622642
